,Pmet,Isorxns,Enzymes,Type
432,pmet_PyrK_c,PyrK_cNo6,Q9M044,Unique
433,pmet_PyrK_c,PyrK_cNo7,A0A384KII3,Unique
434,pmet_PyrK_c,PyrK_cNo7,Q9FFP6,Unique
435,pmet_PyrK_c,PyrK_cNo8,A8MR07,Unique
436,pmet_PyrK_h,PyrK_hNo1,Q9FLW9,Unique
437,pmet_PyrK_h,PyrK_hNo1,Q9LIK0,Obligate
438,pmet_PyrK_h,PyrK_hNo2,Q9LIK0,Obligate
439,pmet_PyrK_h,PyrK_hNo2,Q93Z53,Unique
440,pmet_DHLAcT_m,DHLAcT_mNo1,Q0WQF7,Unique
441,pmet_DHLAcT_m,DHLAcT_mNo2,Q8RWN9,Unique
442,pmet_DHLAcT_m,DHLAcT_mNo3,Q5M729,Unique
443,pmet_DHLDH2_m,DHLDH2_mNo1,Q9M5K3,Unique
444,pmet_DHLDH2_m,DHLDH2_mNo2,Q9M5K2,Unique
445,pmet_CitS_m,CitS_mNo1,P20115,Unique
446,pmet_CitS_m,CitS_mNo2,Q9M1D3,Unique
447,pmet_cACNDHA_m,cACNDHA_mNo1,Q42560,Unique
448,pmet_cACNDHA_m,cACNDHA_mNo2,Q9SIB9,Unique
449,pmet_cACNDHA_m,cACNDHA_mNo3,Q94A28,Unique
450,pmet_cACNHA_m,cACNHA_mNo1,Q42560,Unique
451,pmet_cACNHA_m,cACNHA_mNo2,Q9SIB9,Unique
452,pmet_cACNHA_m,cACNHA_mNo3,Q94A28,Unique
453,pmet_iCitDHNAD_m,iCitDHNAD_mNo1,Q8LFC0,Shared
454,pmet_iCitDHNAD_m,iCitDHNAD_mNo1,Q945K7,Shared
455,pmet_iCitDHNAD_m,iCitDHNAD_mNo2,Q945K7,Shared
456,pmet_iCitDHNAD_m,iCitDHNAD_mNo2,P93032,Shared
457,pmet_iCitDHNAD_m,iCitDHNAD_mNo3,Q945K7,Shared
458,pmet_iCitDHNAD_m,iCitDHNAD_mNo3,O81796,Shared
459,pmet_iCitDHNAD_m,iCitDHNAD_mNo4,Q8LFC0,Shared
460,pmet_iCitDHNAD_m,iCitDHNAD_mNo4,Q8LG77,Shared
461,pmet_iCitDHNAD_m,iCitDHNAD_mNo5,P93032,Shared
462,pmet_iCitDHNAD_m,iCitDHNAD_mNo5,Q8LG77,Shared
463,pmet_iCitDHNAD_m,iCitDHNAD_mNo6,O81796,Shared
464,pmet_iCitDHNAD_m,iCitDHNAD_mNo6,Q8LG77,Shared
465,pmet_KGDH_m,KGDH_mNo1,A0A5S9YI34,Unique
466,pmet_KGDH_m,KGDH_mNo1,Q9FLH2,Unique
467,pmet_KGDH_m,KGDH_mNo2,A0A384KLZ3,Unique
468,pmet_KGDH_m,KGDH_mNo2,F4IWV2,Unique
469,pmet_DHLST_m,DHLST_mNo1,Q9FLQ4,Unique
470,pmet_DHLST_m,DHLST_mNo2,Q8H107,Unique
471,pmet_SCACoAL_m,SCACoAL_mNo1,O82662,Obligate
472,pmet_SCACoAL_m,SCACoAL_mNo1,P68209,Unique
473,pmet_SCACoAL_m,SCACoAL_mNo2,O82662,Obligate
474,pmet_SCACoAL_m,SCACoAL_mNo2,Q8LAD2,Unique
475,pmet_cplx2_m,cplx2_mNo1,O82663,Shared
476,pmet_cplx2_m,cplx2_mNo1,P0DKI0,Shared
477,pmet_cplx2_m,cplx2_mNo1,Q8LBZ7,Shared
478,pmet_cplx2_m,cplx2_mNo1,Q941A0,Obligate
479,pmet_cplx2_m,cplx2_mNo1,Q941A6,Obligate
480,pmet_cplx2_m,cplx2_mNo1,Q9C5E8,Shared
481,pmet_cplx2_m,cplx2_mNo1,Q9SKE0,Obligate
482,pmet_cplx2_m,cplx2_mNo1,Q9SX77,Obligate
483,pmet_cplx2_m,cplx2_mNo2,P0DKI0,Shared
484,pmet_cplx2_m,cplx2_mNo2,Q8LBZ7,Shared
485,pmet_cplx2_m,cplx2_mNo2,Q941A0,Obligate
486,pmet_cplx2_m,cplx2_mNo2,Q941A6,Obligate
487,pmet_cplx2_m,cplx2_mNo2,Q9C5E8,Shared
488,pmet_cplx2_m,cplx2_mNo2,Q9SKE0,Obligate
489,pmet_cplx2_m,cplx2_mNo2,Q9SX77,Obligate
490,pmet_cplx2_m,cplx2_mNo2,Q9ZPX5,Shared
491,pmet_cplx2_m,cplx2_mNo3,O82663,Shared
492,pmet_cplx2_m,cplx2_mNo3,P0DKI0,Shared
493,pmet_cplx2_m,cplx2_mNo3,Q941A0,Obligate
494,pmet_cplx2_m,cplx2_mNo3,Q941A6,Obligate
495,pmet_cplx2_m,cplx2_mNo3,Q9C5E8,Shared
496,pmet_cplx2_m,cplx2_mNo3,Q9SKE0,Obligate
497,pmet_cplx2_m,cplx2_mNo3,Q9SX77,Obligate
498,pmet_cplx2_m,cplx2_mNo3,Q8LB02,Shared
499,pmet_cplx2_m,cplx2_mNo4,P0DKI0,Shared
500,pmet_cplx2_m,cplx2_mNo4,Q941A0,Obligate
501,pmet_cplx2_m,cplx2_mNo4,Q941A6,Obligate
502,pmet_cplx2_m,cplx2_mNo4,Q9C5E8,Shared
503,pmet_cplx2_m,cplx2_mNo4,Q9SKE0,Obligate
504,pmet_cplx2_m,cplx2_mNo4,Q9SX77,Obligate
505,pmet_cplx2_m,cplx2_mNo4,Q9ZPX5,Shared
506,pmet_cplx2_m,cplx2_mNo4,Q8LB02,Shared
507,pmet_cplx2_m,cplx2_mNo5,O82663,Shared
508,pmet_cplx2_m,cplx2_mNo5,P0DKI0,Shared
509,pmet_cplx2_m,cplx2_mNo5,Q941A0,Obligate
510,pmet_cplx2_m,cplx2_mNo5,Q941A6,Obligate
511,pmet_cplx2_m,cplx2_mNo5,Q9C5E8,Shared
512,pmet_cplx2_m,cplx2_mNo5,Q9SKE0,Obligate
513,pmet_cplx2_m,cplx2_mNo5,Q9SX77,Obligate
514,pmet_cplx2_m,cplx2_mNo5,Q9FJP9,Shared
515,pmet_cplx2_m,cplx2_mNo6,P0DKI0,Shared
516,pmet_cplx2_m,cplx2_mNo6,Q941A0,Obligate
517,pmet_cplx2_m,cplx2_mNo6,Q941A6,Obligate
518,pmet_cplx2_m,cplx2_mNo6,Q9C5E8,Shared
519,pmet_cplx2_m,cplx2_mNo6,Q9SKE0,Obligate
520,pmet_cplx2_m,cplx2_mNo6,Q9SX77,Obligate
521,pmet_cplx2_m,cplx2_mNo6,Q9ZPX5,Shared
522,pmet_cplx2_m,cplx2_mNo6,Q9FJP9,Shared
523,pmet_cplx2_m,cplx2_mNo7,O82663,Shared
524,pmet_cplx2_m,cplx2_mNo7,Q8LBZ7,Shared
525,pmet_cplx2_m,cplx2_mNo7,Q941A0,Obligate
526,pmet_cplx2_m,cplx2_mNo7,Q941A6,Obligate
527,pmet_cplx2_m,cplx2_mNo7,Q9C5E8,Shared
528,pmet_cplx2_m,cplx2_mNo7,Q9SKE0,Obligate
529,pmet_cplx2_m,cplx2_mNo7,Q9SX77,Obligate
530,pmet_cplx2_m,cplx2_mNo7,P0DKI1,Shared
531,pmet_cplx2_m,cplx2_mNo8,Q8LBZ7,Shared
532,pmet_cplx2_m,cplx2_mNo8,Q941A0,Obligate
533,pmet_cplx2_m,cplx2_mNo8,Q941A6,Obligate
534,pmet_cplx2_m,cplx2_mNo8,Q9C5E8,Shared
535,pmet_cplx2_m,cplx2_mNo8,Q9SKE0,Obligate
536,pmet_cplx2_m,cplx2_mNo8,Q9SX77,Obligate
537,pmet_cplx2_m,cplx2_mNo8,Q9ZPX5,Shared
538,pmet_cplx2_m,cplx2_mNo8,P0DKI1,Shared
539,pmet_cplx2_m,cplx2_mNo9,O82663,Shared
540,pmet_cplx2_m,cplx2_mNo9,Q941A0,Obligate
541,pmet_cplx2_m,cplx2_mNo9,Q941A6,Obligate
542,pmet_cplx2_m,cplx2_mNo9,Q9C5E8,Shared
543,pmet_cplx2_m,cplx2_mNo9,Q9SKE0,Obligate
544,pmet_cplx2_m,cplx2_mNo9,Q9SX77,Obligate
545,pmet_cplx2_m,cplx2_mNo9,Q8LB02,Shared
546,pmet_cplx2_m,cplx2_mNo9,P0DKI1,Shared
547,pmet_cplx2_m,cplx2_mNo10,Q941A0,Obligate
548,pmet_cplx2_m,cplx2_mNo10,Q941A6,Obligate
549,pmet_cplx2_m,cplx2_mNo10,Q9C5E8,Shared
550,pmet_cplx2_m,cplx2_mNo10,Q9SKE0,Obligate
551,pmet_cplx2_m,cplx2_mNo10,Q9SX77,Obligate
552,pmet_cplx2_m,cplx2_mNo10,Q9ZPX5,Shared
553,pmet_cplx2_m,cplx2_mNo10,Q8LB02,Shared
554,pmet_cplx2_m,cplx2_mNo10,P0DKI1,Shared
555,pmet_cplx2_m,cplx2_mNo11,O82663,Shared
556,pmet_cplx2_m,cplx2_mNo11,Q941A0,Obligate
557,pmet_cplx2_m,cplx2_mNo11,Q941A6,Obligate
558,pmet_cplx2_m,cplx2_mNo11,Q9C5E8,Shared
559,pmet_cplx2_m,cplx2_mNo11,Q9SKE0,Obligate
560,pmet_cplx2_m,cplx2_mNo11,Q9SX77,Obligate
561,pmet_cplx2_m,cplx2_mNo11,Q9FJP9,Shared
562,pmet_cplx2_m,cplx2_mNo11,P0DKI1,Shared
563,pmet_cplx2_m,cplx2_mNo12,Q941A0,Obligate
564,pmet_cplx2_m,cplx2_mNo12,Q941A6,Obligate
565,pmet_cplx2_m,cplx2_mNo12,Q9C5E8,Shared
566,pmet_cplx2_m,cplx2_mNo12,Q9SKE0,Obligate
567,pmet_cplx2_m,cplx2_mNo12,Q9SX77,Obligate
568,pmet_cplx2_m,cplx2_mNo12,Q9ZPX5,Shared
569,pmet_cplx2_m,cplx2_mNo12,Q9FJP9,Shared
570,pmet_cplx2_m,cplx2_mNo12,P0DKI1,Shared
571,pmet_cplx2_m,cplx2_mNo13,O82663,Shared
572,pmet_cplx2_m,cplx2_mNo13,P0DKI0,Shared
573,pmet_cplx2_m,cplx2_mNo13,Q8LBZ7,Shared
574,pmet_cplx2_m,cplx2_mNo13,Q941A0,Obligate
575,pmet_cplx2_m,cplx2_mNo13,Q941A6,Obligate
576,pmet_cplx2_m,cplx2_mNo13,Q9SKE0,Obligate
577,pmet_cplx2_m,cplx2_mNo13,Q9SX77,Obligate
578,pmet_cplx2_m,cplx2_mNo13,Q3E870,Shared
579,pmet_cplx2_m,cplx2_mNo14,P0DKI0,Shared
580,pmet_cplx2_m,cplx2_mNo14,Q8LBZ7,Shared
581,pmet_cplx2_m,cplx2_mNo14,Q941A0,Obligate
582,pmet_cplx2_m,cplx2_mNo14,Q941A6,Obligate
583,pmet_cplx2_m,cplx2_mNo14,Q9SKE0,Obligate
584,pmet_cplx2_m,cplx2_mNo14,Q9SX77,Obligate
585,pmet_cplx2_m,cplx2_mNo14,Q9ZPX5,Shared
586,pmet_cplx2_m,cplx2_mNo14,Q3E870,Shared
587,pmet_cplx2_m,cplx2_mNo15,O82663,Shared
588,pmet_cplx2_m,cplx2_mNo15,P0DKI0,Shared
589,pmet_cplx2_m,cplx2_mNo15,Q941A0,Obligate
590,pmet_cplx2_m,cplx2_mNo15,Q941A6,Obligate
591,pmet_cplx2_m,cplx2_mNo15,Q9SKE0,Obligate
592,pmet_cplx2_m,cplx2_mNo15,Q9SX77,Obligate
593,pmet_cplx2_m,cplx2_mNo15,Q8LB02,Shared
594,pmet_cplx2_m,cplx2_mNo15,Q3E870,Shared
595,pmet_cplx2_m,cplx2_mNo16,P0DKI0,Shared
596,pmet_cplx2_m,cplx2_mNo16,Q941A0,Obligate
597,pmet_cplx2_m,cplx2_mNo16,Q941A6,Obligate
598,pmet_cplx2_m,cplx2_mNo16,Q9SKE0,Obligate
599,pmet_cplx2_m,cplx2_mNo16,Q9SX77,Obligate
600,pmet_cplx2_m,cplx2_mNo16,Q9ZPX5,Shared
601,pmet_cplx2_m,cplx2_mNo16,Q8LB02,Shared
602,pmet_cplx2_m,cplx2_mNo16,Q3E870,Shared
603,pmet_cplx2_m,cplx2_mNo17,O82663,Shared
604,pmet_cplx2_m,cplx2_mNo17,P0DKI0,Shared
605,pmet_cplx2_m,cplx2_mNo17,Q941A0,Obligate
606,pmet_cplx2_m,cplx2_mNo17,Q941A6,Obligate
607,pmet_cplx2_m,cplx2_mNo17,Q9SKE0,Obligate
608,pmet_cplx2_m,cplx2_mNo17,Q9SX77,Obligate
609,pmet_cplx2_m,cplx2_mNo17,Q9FJP9,Shared
610,pmet_cplx2_m,cplx2_mNo17,Q3E870,Shared
611,pmet_cplx2_m,cplx2_mNo18,P0DKI0,Shared
612,pmet_cplx2_m,cplx2_mNo18,Q941A0,Obligate
613,pmet_cplx2_m,cplx2_mNo18,Q941A6,Obligate
614,pmet_cplx2_m,cplx2_mNo18,Q9SKE0,Obligate
615,pmet_cplx2_m,cplx2_mNo18,Q9SX77,Obligate
616,pmet_cplx2_m,cplx2_mNo18,Q9ZPX5,Shared
617,pmet_cplx2_m,cplx2_mNo18,Q9FJP9,Shared
618,pmet_cplx2_m,cplx2_mNo18,Q3E870,Shared
619,pmet_cplx2_m,cplx2_mNo19,O82663,Shared
620,pmet_cplx2_m,cplx2_mNo19,Q8LBZ7,Shared
621,pmet_cplx2_m,cplx2_mNo19,Q941A0,Obligate
622,pmet_cplx2_m,cplx2_mNo19,Q941A6,Obligate
623,pmet_cplx2_m,cplx2_mNo19,Q9SKE0,Obligate
624,pmet_cplx2_m,cplx2_mNo19,Q9SX77,Obligate
625,pmet_cplx2_m,cplx2_mNo19,P0DKI1,Shared
626,pmet_cplx2_m,cplx2_mNo19,Q3E870,Shared
627,pmet_cplx2_m,cplx2_mNo20,Q8LBZ7,Shared
628,pmet_cplx2_m,cplx2_mNo20,Q941A0,Obligate
629,pmet_cplx2_m,cplx2_mNo20,Q941A6,Obligate
630,pmet_cplx2_m,cplx2_mNo20,Q9SKE0,Obligate
631,pmet_cplx2_m,cplx2_mNo20,Q9SX77,Obligate
632,pmet_cplx2_m,cplx2_mNo20,Q9ZPX5,Shared
633,pmet_cplx2_m,cplx2_mNo20,P0DKI1,Shared
634,pmet_cplx2_m,cplx2_mNo20,Q3E870,Shared
635,pmet_cplx2_m,cplx2_mNo21,O82663,Shared
636,pmet_cplx2_m,cplx2_mNo21,Q941A0,Obligate
637,pmet_cplx2_m,cplx2_mNo21,Q941A6,Obligate
638,pmet_cplx2_m,cplx2_mNo21,Q9SKE0,Obligate
639,pmet_cplx2_m,cplx2_mNo21,Q9SX77,Obligate
640,pmet_cplx2_m,cplx2_mNo21,Q8LB02,Shared
641,pmet_cplx2_m,cplx2_mNo21,P0DKI1,Shared
642,pmet_cplx2_m,cplx2_mNo21,Q3E870,Shared
643,pmet_cplx2_m,cplx2_mNo22,Q941A0,Obligate
644,pmet_cplx2_m,cplx2_mNo22,Q941A6,Obligate
645,pmet_cplx2_m,cplx2_mNo22,Q9SKE0,Obligate
646,pmet_cplx2_m,cplx2_mNo22,Q9SX77,Obligate
647,pmet_cplx2_m,cplx2_mNo22,Q9ZPX5,Shared
648,pmet_cplx2_m,cplx2_mNo22,Q8LB02,Shared
649,pmet_cplx2_m,cplx2_mNo22,P0DKI1,Shared
650,pmet_cplx2_m,cplx2_mNo22,Q3E870,Shared
651,pmet_cplx2_m,cplx2_mNo23,O82663,Shared
652,pmet_cplx2_m,cplx2_mNo23,Q941A0,Obligate
653,pmet_cplx2_m,cplx2_mNo23,Q941A6,Obligate
654,pmet_cplx2_m,cplx2_mNo23,Q9SKE0,Obligate
655,pmet_cplx2_m,cplx2_mNo23,Q9SX77,Obligate
656,pmet_cplx2_m,cplx2_mNo23,Q9FJP9,Shared
657,pmet_cplx2_m,cplx2_mNo23,P0DKI1,Shared
658,pmet_cplx2_m,cplx2_mNo23,Q3E870,Shared
659,pmet_cplx2_m,cplx2_mNo24,Q941A0,Obligate
660,pmet_cplx2_m,cplx2_mNo24,Q941A6,Obligate
661,pmet_cplx2_m,cplx2_mNo24,Q9SKE0,Obligate
662,pmet_cplx2_m,cplx2_mNo24,Q9SX77,Obligate
663,pmet_cplx2_m,cplx2_mNo24,Q9ZPX5,Shared
664,pmet_cplx2_m,cplx2_mNo24,Q9FJP9,Shared
665,pmet_cplx2_m,cplx2_mNo24,P0DKI1,Shared
666,pmet_cplx2_m,cplx2_mNo24,Q3E870,Shared
667,pmet_FumHA_m,FumHA_mNo1,P93033,Unique
668,pmet_FumHA_m,FumHA_mNo2,Q9FI53,Unique
669,pmet_MalDH1_m,MalDH1_mNo1,Q9ZP06,Unique
670,pmet_MalDH1_m,MalDH1_mNo2,Q9LKA3,Unique
671,pmet_cplx1_m,cplx1_mNo1,O22769,Obligate
672,pmet_cplx1_m,cplx1_mNo1,P60497,Obligate
673,pmet_cplx1_m,cplx1_mNo1,P92533,Obligate
674,pmet_cplx1_m,cplx1_mNo1,P93306,Obligate
675,pmet_cplx1_m,cplx1_mNo1,P93313,Shared
676,pmet_cplx1_m,cplx1_mNo1,Q42577,Obligate
677,pmet_cplx1_m,cplx1_mNo1,Q42599,Shared
678,pmet_cplx1_m,cplx1_mNo1,Q95748,Obligate
679,pmet_cplx1_m,cplx1_mNo1,Q9FGI6,Obligate
680,pmet_cplx1_m,cplx1_mNo1,Q9FNN5,Obligate
681,pmet_cplx1_m,cplx1_mNo2,O22769,Obligate
682,pmet_cplx1_m,cplx1_mNo2,P60497,Obligate
683,pmet_cplx1_m,cplx1_mNo2,P92533,Obligate
684,pmet_cplx1_m,cplx1_mNo2,P93306,Obligate
685,pmet_cplx1_m,cplx1_mNo2,Q42577,Obligate
686,pmet_cplx1_m,cplx1_mNo2,Q42599,Shared
687,pmet_cplx1_m,cplx1_mNo2,Q95748,Obligate
688,pmet_cplx1_m,cplx1_mNo2,Q9FGI6,Obligate
689,pmet_cplx1_m,cplx1_mNo2,Q9FNN5,Obligate
690,pmet_cplx1_m,cplx1_mNo2,Q04614,Shared
691,pmet_cplx1_m,cplx1_mNo3,O22769,Obligate
692,pmet_cplx1_m,cplx1_mNo3,P60497,Obligate
693,pmet_cplx1_m,cplx1_mNo3,P92533,Obligate
694,pmet_cplx1_m,cplx1_mNo3,P93306,Obligate
695,pmet_cplx1_m,cplx1_mNo3,P93313,Shared
696,pmet_cplx1_m,cplx1_mNo3,Q42577,Obligate
697,pmet_cplx1_m,cplx1_mNo3,Q95748,Obligate
698,pmet_cplx1_m,cplx1_mNo3,Q9FGI6,Obligate
699,pmet_cplx1_m,cplx1_mNo3,Q9FNN5,Obligate
700,pmet_cplx1_m,cplx1_mNo3,Q9FX83,Shared
701,pmet_cplx1_m,cplx1_mNo4,O22769,Obligate
702,pmet_cplx1_m,cplx1_mNo4,P60497,Obligate
703,pmet_cplx1_m,cplx1_mNo4,P92533,Obligate
704,pmet_cplx1_m,cplx1_mNo4,P93306,Obligate
705,pmet_cplx1_m,cplx1_mNo4,Q42577,Obligate
706,pmet_cplx1_m,cplx1_mNo4,Q95748,Obligate
707,pmet_cplx1_m,cplx1_mNo4,Q9FGI6,Obligate
708,pmet_cplx1_m,cplx1_mNo4,Q9FNN5,Obligate
709,pmet_cplx1_m,cplx1_mNo4,Q04614,Shared
710,pmet_cplx1_m,cplx1_mNo4,Q9FX83,Shared
711,pmet_cplx3_m,cplx3_mNo1,P42792,Shared
712,pmet_cplx3_m,cplx3_mNo1,Q42290,Obligate
713,pmet_cplx3_m,cplx3_mNo1,Q9LK29,Shared
714,pmet_cplx3_m,cplx3_mNo1,Q9LXJ2,Obligate
715,pmet_cplx3_m,cplx3_mNo1,Q9LYR2,Shared
716,pmet_cplx3_m,cplx3_mNo1,Q9SG91,Shared
717,pmet_cplx3_m,cplx3_mNo1,Q9SJV7,Shared
718,pmet_cplx3_m,cplx3_mNo1,Q9SUU5,Shared
719,pmet_cplx3_m,cplx3_mNo1,Q9ZU25,Shared
720,pmet_cplx3_m,cplx3_mNo2,P42792,Shared
721,pmet_cplx3_m,cplx3_mNo2,Q42290,Obligate
722,pmet_cplx3_m,cplx3_mNo2,Q9LK29,Shared
723,pmet_cplx3_m,cplx3_mNo2,Q9LXJ2,Obligate
724,pmet_cplx3_m,cplx3_mNo2,Q9LYR2,Shared
725,pmet_cplx3_m,cplx3_mNo2,Q9SG91,Shared
726,pmet_cplx3_m,cplx3_mNo2,Q9SJV7,Shared
727,pmet_cplx3_m,cplx3_mNo2,Q9SUU5,Shared
728,pmet_cplx3_m,cplx3_mNo2,O04308,Shared
729,pmet_cplx3_m,cplx3_mNo3,Q42290,Obligate
730,pmet_cplx3_m,cplx3_mNo3,Q9LK29,Shared
731,pmet_cplx3_m,cplx3_mNo3,Q9LXJ2,Obligate
732,pmet_cplx3_m,cplx3_mNo3,Q9LYR2,Shared
733,pmet_cplx3_m,cplx3_mNo3,Q9SG91,Shared
734,pmet_cplx3_m,cplx3_mNo3,Q9SJV7,Shared
735,pmet_cplx3_m,cplx3_mNo3,Q9SUU5,Shared
736,pmet_cplx3_m,cplx3_mNo3,Q9ZU25,Shared
737,pmet_cplx3_m,cplx3_mNo4,Q42290,Obligate
738,pmet_cplx3_m,cplx3_mNo4,Q9LK29,Shared
739,pmet_cplx3_m,cplx3_mNo4,Q9LXJ2,Obligate
740,pmet_cplx3_m,cplx3_mNo4,Q9LYR2,Shared
741,pmet_cplx3_m,cplx3_mNo4,Q9SG91,Shared
742,pmet_cplx3_m,cplx3_mNo4,Q9SJV7,Shared
743,pmet_cplx3_m,cplx3_mNo4,Q9SUU5,Shared
744,pmet_cplx3_m,cplx3_mNo4,O04308,Shared
745,pmet_cplx3_m,cplx3_mNo5,P42792,Shared
746,pmet_cplx3_m,cplx3_mNo5,Q42290,Obligate
747,pmet_cplx3_m,cplx3_mNo5,Q9LXJ2,Obligate
748,pmet_cplx3_m,cplx3_mNo5,Q9LYR2,Shared
749,pmet_cplx3_m,cplx3_mNo5,Q9SG91,Shared
750,pmet_cplx3_m,cplx3_mNo5,Q9SJV7,Shared
751,pmet_cplx3_m,cplx3_mNo5,Q9SUU5,Shared
752,pmet_cplx3_m,cplx3_mNo5,Q9ZU25,Shared
753,pmet_cplx3_m,cplx3_mNo5,Q9FKS5,Shared
754,pmet_cplx3_m,cplx3_mNo6,P42792,Shared
755,pmet_cplx3_m,cplx3_mNo6,Q42290,Obligate
756,pmet_cplx3_m,cplx3_mNo6,Q9LXJ2,Obligate
757,pmet_cplx3_m,cplx3_mNo6,Q9LYR2,Shared
758,pmet_cplx3_m,cplx3_mNo6,Q9SG91,Shared
759,pmet_cplx3_m,cplx3_mNo6,Q9SJV7,Shared
760,pmet_cplx3_m,cplx3_mNo6,Q9SUU5,Shared
761,pmet_cplx3_m,cplx3_mNo6,O04308,Shared
762,pmet_cplx3_m,cplx3_mNo6,Q9FKS5,Shared
763,pmet_cplx3_m,cplx3_mNo7,Q42290,Obligate
764,pmet_cplx3_m,cplx3_mNo7,Q9LXJ2,Obligate
765,pmet_cplx3_m,cplx3_mNo7,Q9LYR2,Shared
766,pmet_cplx3_m,cplx3_mNo7,Q9SG91,Shared
767,pmet_cplx3_m,cplx3_mNo7,Q9SJV7,Shared
768,pmet_cplx3_m,cplx3_mNo7,Q9SUU5,Shared
769,pmet_cplx3_m,cplx3_mNo7,Q9ZU25,Shared
770,pmet_cplx3_m,cplx3_mNo7,Q9FKS5,Shared
771,pmet_cplx3_m,cplx3_mNo8,Q42290,Obligate
772,pmet_cplx3_m,cplx3_mNo8,Q9LXJ2,Obligate
773,pmet_cplx3_m,cplx3_mNo8,Q9LYR2,Shared
774,pmet_cplx3_m,cplx3_mNo8,Q9SG91,Shared
775,pmet_cplx3_m,cplx3_mNo8,Q9SJV7,Shared
776,pmet_cplx3_m,cplx3_mNo8,Q9SUU5,Shared
777,pmet_cplx3_m,cplx3_mNo8,O04308,Shared
778,pmet_cplx3_m,cplx3_mNo8,Q9FKS5,Shared
779,pmet_cplx3_m,cplx3_mNo9,P42792,Shared
780,pmet_cplx3_m,cplx3_mNo9,Q42290,Obligate
781,pmet_cplx3_m,cplx3_mNo9,Q9LK29,Shared
782,pmet_cplx3_m,cplx3_mNo9,Q9LXJ2,Obligate
783,pmet_cplx3_m,cplx3_mNo9,Q9SG91,Shared
784,pmet_cplx3_m,cplx3_mNo9,Q9SJV7,Shared
785,pmet_cplx3_m,cplx3_mNo9,Q9SUU5,Shared
786,pmet_cplx3_m,cplx3_mNo9,Q9ZU25,Shared
787,pmet_cplx3_m,cplx3_mNo9,Q94JS0,Shared
788,pmet_cplx3_m,cplx3_mNo10,P42792,Shared
789,pmet_cplx3_m,cplx3_mNo10,Q42290,Obligate
790,pmet_cplx3_m,cplx3_mNo10,Q9LK29,Shared
791,pmet_cplx3_m,cplx3_mNo10,Q9LXJ2,Obligate
792,pmet_cplx3_m,cplx3_mNo10,Q9SG91,Shared
793,pmet_cplx3_m,cplx3_mNo10,Q9SJV7,Shared
794,pmet_cplx3_m,cplx3_mNo10,Q9SUU5,Shared
795,pmet_cplx3_m,cplx3_mNo10,O04308,Shared
796,pmet_cplx3_m,cplx3_mNo10,Q94JS0,Shared
797,pmet_cplx3_m,cplx3_mNo11,Q42290,Obligate
798,pmet_cplx3_m,cplx3_mNo11,Q9LK29,Shared
799,pmet_cplx3_m,cplx3_mNo11,Q9LXJ2,Obligate
800,pmet_cplx3_m,cplx3_mNo11,Q9SG91,Shared
801,pmet_cplx3_m,cplx3_mNo11,Q9SJV7,Shared
802,pmet_cplx3_m,cplx3_mNo11,Q9SUU5,Shared
803,pmet_cplx3_m,cplx3_mNo11,Q9ZU25,Shared
804,pmet_cplx3_m,cplx3_mNo11,Q94JS0,Shared
805,pmet_cplx3_m,cplx3_mNo12,Q42290,Obligate
806,pmet_cplx3_m,cplx3_mNo12,Q9LK29,Shared
807,pmet_cplx3_m,cplx3_mNo12,Q9LXJ2,Obligate
808,pmet_cplx3_m,cplx3_mNo12,Q9SG91,Shared
809,pmet_cplx3_m,cplx3_mNo12,Q9SJV7,Shared
810,pmet_cplx3_m,cplx3_mNo12,Q9SUU5,Shared
811,pmet_cplx3_m,cplx3_mNo12,O04308,Shared
812,pmet_cplx3_m,cplx3_mNo12,Q94JS0,Shared
813,pmet_cplx3_m,cplx3_mNo13,P42792,Shared
814,pmet_cplx3_m,cplx3_mNo13,Q42290,Obligate
815,pmet_cplx3_m,cplx3_mNo13,Q9LXJ2,Obligate
816,pmet_cplx3_m,cplx3_mNo13,Q9SG91,Shared
817,pmet_cplx3_m,cplx3_mNo13,Q9SJV7,Shared
818,pmet_cplx3_m,cplx3_mNo13,Q9SUU5,Shared
819,pmet_cplx3_m,cplx3_mNo13,Q9ZU25,Shared
820,pmet_cplx3_m,cplx3_mNo13,Q9FKS5,Shared
821,pmet_cplx3_m,cplx3_mNo13,Q94JS0,Shared
822,pmet_cplx3_m,cplx3_mNo14,P42792,Shared
823,pmet_cplx3_m,cplx3_mNo14,Q42290,Obligate
824,pmet_cplx3_m,cplx3_mNo14,Q9LXJ2,Obligate
825,pmet_cplx3_m,cplx3_mNo14,Q9SG91,Shared
826,pmet_cplx3_m,cplx3_mNo14,Q9SJV7,Shared
827,pmet_cplx3_m,cplx3_mNo14,Q9SUU5,Shared
828,pmet_cplx3_m,cplx3_mNo14,O04308,Shared
829,pmet_cplx3_m,cplx3_mNo14,Q9FKS5,Shared
830,pmet_cplx3_m,cplx3_mNo14,Q94JS0,Shared
831,pmet_cplx3_m,cplx3_mNo15,Q42290,Obligate
832,pmet_cplx3_m,cplx3_mNo15,Q9LXJ2,Obligate
833,pmet_cplx3_m,cplx3_mNo15,Q9SG91,Shared
834,pmet_cplx3_m,cplx3_mNo15,Q9SJV7,Shared
835,pmet_cplx3_m,cplx3_mNo15,Q9SUU5,Shared
